,F1014anonym,label_Abhängigkeit von der Bank,label_Aufwändige Beantragung,label_Enthaltung,label_Erreichbarkeit des Angebots (Serverausfall),label_Fördermittel (zu schnell) aufgebraucht,label_Höhe des Zuschusses nicht ausreichend,label_Kosten für Energieberater,label_Kosten-/Nutzenverhältnis,label_Lange Bearbeitungsdauer,label_Nichts,label_Sondertilgungen nicht möglich,label_Sonstiges,label_Unklare Entscheidungsverfahren,label_Zinsen,label_Zusätzliche Kosten bei Ausführung/ für Ingenieurleistungen,label_kein / unbekannter Bedarf (bei Bekannten / Gesprächspartnern),label_unflexible Bedingungen
22520,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22521,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22522,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22523,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22524,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22525,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22526,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22527,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22528,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22529,keine Sondertilgungsmöglichkeiten,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22530,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22531,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22532,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22533,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22534,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22535,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22536,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22537,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22538,Nichts,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22539,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22540,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22541,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22542,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22543,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22544,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22545,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22546,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22547,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22548,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22549,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22550,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22551,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22552,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22553,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22554,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22555,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22556,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22557,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22558,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22559,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22560,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22561,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22562,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22563,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22564,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22565,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22566,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22567,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22568,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22569,kenne keinen um Wohnen finanzieren,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22570,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22571,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22572,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22573,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22574,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22575,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22576,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22577,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22578,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22579,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22580,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22581,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22582,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22583,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22584,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22585,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22586,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22587,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22588,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22589,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22590,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22591,keine Sondertilgung möglich,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22592,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22593,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22594,Es gibt keine richtige Sicherheit bei der Zinsbindung,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22595,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22596,Nur für bestimmte möglich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22597,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22598,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22599,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22600,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22601,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22602,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22603,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22604,Zinssatz,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22605,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22606,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22607,unflexibel in der Höhe der Tilgung und Laufzeit (meiner Meinung nach sind 10 Jahre zu kurz),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22608,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22609,keine,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22610,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22611,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22612,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22613,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22614,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22615,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22616,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22617,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22618,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22619,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22620,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22621,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22622,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22623,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22624,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22625,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22626,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22627,Hohe Tilgungsraten,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22628,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22629,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22630,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22631,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22632,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22633,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22634,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22635,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22636,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22637,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22638,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22639,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22640,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22641,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22642,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22643,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22644,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22645,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22646,"Die Zinsbindung, die nur NUR auf 10 Jahre möglich ist",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22647,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22648,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22649,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22650,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22651,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22652,Nichts,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22653,viele Nachweise für Darlehensabruf zu erbringen,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22654,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22655,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22656,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22657,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22658,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22659,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22660,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22661,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22662,keine Sondertilgung,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22663,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22664,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22665,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22666,"etwas undurchsichtig, nur 10 Jahre Zinsbindung",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22667,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22668,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22669,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22670,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22671,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22672,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22673,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22674,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22675,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22676,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22677,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22678,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22679,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22680,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22681,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22682,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22683,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22684,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22685,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22686,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22687,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22688,keine Angabe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29021,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29022,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29023,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29024,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29025,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29026,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29027,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29028,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29029,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29030,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29031,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29032,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29034,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29035,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29036,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29037,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29038,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29039,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29040,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29041,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29042,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29043,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29044,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29045,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29046,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29047,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29048,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29049,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29050,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29051,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29052,-,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29053,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29054,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29055,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29056,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29057,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29058,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29059,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29060,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29061,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29063,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29064,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29065,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29066,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29067,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29068,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29069,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29070,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29071,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29072,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29073,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29074,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29075,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29076,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29077,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29079,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29080,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29081,Nichts,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29082,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29083,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29084,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29086,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29087,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29088,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29089,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29090,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29091,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29092,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29093,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29094,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29095,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29096,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29097,Nichts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29098,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29099,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29100,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29101,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29102,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29103,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29104,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29105,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29106,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29107,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29108,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29109,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29110,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29111,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29112,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29113,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29114,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29115,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29116,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29118,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29120,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29121,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29122,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29123,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29124,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29125,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29126,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29127,Nichts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29128,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29129,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29130,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29131,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29132,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29133,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29135,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29136,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29137,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29138,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29139,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29140,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29141,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29143,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29144,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29145,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29146,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29147,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29148,Zu kompliziert,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29149,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29150,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29151,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29152,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29153,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29154,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29155,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29156,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29157,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29158,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29159,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29160,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29161,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29162,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29163,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29164,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29165,Zuschuß,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29166,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29167,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29168,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29169,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29170,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29171,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29172,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29173,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29174,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29175,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29176,Keine Bedenken für Weiterempfehlung,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
